Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
273,LOAN00273,57.0,304920.0,22,Married,Graduate,21,166880.0,Education Loan,770337.0,36,19.44,28409.0,Poor,5.0,0.63,35,9,6,735293.0,415124.0,0.56,8,4,1,1,3,234.0,2,90568.0,5,72,90,2,1,1,2022-12-28,2021-06-20,Default,90509.0,Monthly,200176.0,154213.0,94463.0,0.4574,18,14,0,0.3706,5.0,90,90,90+ DPD,90+ DPD,1,44,1,9,9,556702.0,14
677,LOAN00677,34.0,398736.0,28,Divorced,Postgraduate,4,474530.0,Personal Loan,602221.0,12,14.02,54077.0,Average,1.0,0.21,17,85,10,522128.0,327590.0,0.63,1,0,0,0,0,30.0,0,346664.0,1,103,0,0,0,0,,2021-05-28,Active,395248.0,Monthly,92468.0,48420.0,13955.0,0.1727,3,9,6,0.9027,1.0,0,0,Current,Current,0,4,3,4,58,330270.0,28
388,LOAN00388,31.0,1495461.0,6,Single,High School,22,243049.0,Auto Loan,1549996.0,60,16.26,37907.0,Average,1.0,0.08,90,58,8,835743.0,494483.0,0.59,3,0,0,0,0,93.0,1,129259.0,1,137,0,0,0,0,,2021-03-03,Active,109707.0,Monthly,235114.0,185066.0,5390.0,0.1802,2,54,4,0.8541,1.0,0,0,Current,Current,2,56,8,5,25,815330.0,14
61,LOAN00061,35.0,368353.0,27,Single,Graduate,17,782851.83,Personal Loan,1923744.0,84,11.54,33487.0,Good,0.0,0.06,51,64,6,1038492.0,203828.0,0.2,1,1,0,0,0,220.0,5,455219.0,0,120,0,0,0,0,,2020-06-08,Active,537884.0,Monthly,112524.0,67159.0,29347.0,0.7717,0,49,1,0.8832,0.0,0,0,Current,Current,3,55,9,3,15,687417.0,58
456,LOAN00456,64.0,1859747.0,16,Married,Graduate,23,686805.0,Business Loan,204863.0,36,14.1,7011.0,Average,1.0,0.14,31,76,3,2856278.0,1485820.0,0.52,2,0,0,0,0,238.0,3,561387.0,1,28,0,0,0,0,,2020-12-23,Active,525569.0,Monthly,48335.0,42142.0,70486.0,0.796177,1,10,0,0.8836,0.0,0,0,Current,Current,3,35,2,6,46,1497435.0,31
642,LOAN00642,29.0,882620.0,22,Married,High School,14,279286.0,Personal Loan,1097769.0,48,9.65,27658.0,Good,0.0,0.21,42,69,2,2493224.0,2101270.0,0.84,2,0,0,0,0,52.0,2,97281.0,1,144,0,0,0,0,,2021-07-09,Active,91349.0,Irregular,212513.0,161682.0,6166.0,0.5759,3,58,9,0.9357,0.0,0,0,Current,Current,0,27,1,2,50,2499173.0,31
339,LOAN00339,50.0,578012.0,0,Married,Graduate,7,153822.0,Auto Loan,1287908.0,24,18.63,64690.0,Poor,6.0,0.96,53,27,3,581167.0,199251.0,0.34,8,2,3,1,3,14.0,2,68486.0,5,57,90,7,1,1,2022-12-29,2021-11-01,Default,72198.0,Bi-Monthly,41838.0,27895.0,27579.0,0.1387,7,8,1,0.2459,9.0,90,90,90+ DPD,90+ DPD,1,51,3,11,2,480507.0,23
731,LOAN00731,26.0,1371653.0,13,Single,Graduate,18,89271.0,Personal Loan,1524489.0,60,17.76,38513.0,Good,1.0,0.45,95,84,7,2293744.0,1783710.0,0.78,1,1,0,0,0,156.0,3,552045.0,1,88,0,0,0,0,,2022-05-05,Active,464713.0,Bi-Monthly,24709.09,15847.230000000001,84770.0,0.2729,1,28,8,0.9063,1.0,0,0,Current,Current,4,13,0,5,31,1483455.0,34
922,LOAN00922,36.0,2237180.0,7,Single,High School,11,277538.0,Personal Loan,1122158.0,12,21.12,104553.0,Average,1.0,0.25,73,95,3,2693811.0,2076404.0,0.77,2,1,0,0,0,241.0,4,569629.0,0,154,0,0,0,0,,2022-03-06,Active,546582.0,Irregular,181679.0,103401.0,41562.0,0.3875,2,71,3,0.8295,0.0,0,0,Current,Current,4,56,4,6,49,1409198.0,15
833,LOAN00833,50.0,1914836.0,16,Married,Graduate,20,412867.0,Auto Loan,1173200.0,12,20.45,108931.0,Average,1.0,0.5,82,79,11,2912648.0,364891.0,0.13,2,1,0,0,0,25.0,5,83568.0,1,83,0,0,0,0,,2020-08-17,Active,85966.0,Monthly,67991.0,45475.0,15539.0,0.555,3,20,6,0.9689,0.0,0,0,Current,Current,2,29,4,2,53,2810618.0,21
316,LOAN00316,37.0,1380177.0,9,Single,High School,8,543796.0,Auto Loan,925069.0,12,18.18,84889.0,Good,0.0,0.11,16,73,2,2169861.0,1720718.0,0.79,3,1,0,0,0,200.0,0,403946.0,0,137,0,0,0,0,,2020-10-07,Active,385743.0,Irregular,146298.0,97421.0,48888.0,0.6081,0,54,3,0.9878,0.0,0,0,Current,Current,0,6,9,6,20,2132264.0,51
313,LOAN00313,23.0,1592796.0,14,Married,Graduate,0,309084.0,Home Loan,1038901.0,36,16.49,36776.0,Good,1.0,0.2,19,93,6,1314936.0,773303.0,0.59,3,1,0,0,0,158.0,4,506006.0,0,188,0,0,0,0,,2020-08-22,Active,412722.0,Irregular,50243.0,36737.0,41294.0,0.6207,1,3,5,0.8573,0.0,0,0,Current,Current,2,7,3,5,23,1232518.0,25
740,LOAN00740,30.0,2171635.0,8,Married,Graduate,1,64837.0,Home Loan,1434704.0,24,8.22,65031.0,Good,1.0,0.25,24,88,0,2927155.0,1414761.0,0.48,2,1,0,0,0,136.0,3,113320.0,1,156,0,0,0,0,,2020-09-22,Active,123622.0,Monthly,212457.0,174447.0,89337.0,0.1266,2,78,8,0.8892,1.0,0,0,Current,Current,1,17,1,3,46,1557486.0,4
540,LOAN00540,27.0,1654020.0,3,Single,Postgraduate,19,618824.0,Education Loan,147579.0,60,15.51,3550.0,Good,1.0,0.31,81,89,11,2152768.0,988668.0,0.46,3,0,0,0,0,13.0,3,650110.0,0,87,0,0,0,0,,2021-12-28,Active,646398.0,Monthly,194636.0,126546.0,72543.0,0.1399,1,1,8,0.869,0.0,0,0,Current,Current,3,48,8,3,48,1969092.0,20
435,LOAN00435,28.0,793384.0,13,Married,Postgraduate,8,145511.0,Auto Loan,1680929.0,36,16.98,59912.0,Poor,6.0,0.76,10,28,5,673510.0,238673.0,0.35,2,2,2,1,2,85.0,5,58843.0,7,162,90,5,1,1,2023-01-20,2021-08-19,Default,51630.0,Monthly,38664.0,35343.0,12934.0,0.3445,23,62,6,0.3172,9.0,60,60,90+ DPD,61-90 DPD,3,56,3,5,19,757783.0,5
391,LOAN00391,36.0,1149026.0,10,Single,High School,11,756216.0,Home Loan,280237.0,48,8.18,6865.0,Good,1.0,0.33,16,91,6,1348686.0,166344.0,0.12,0,1,0,0,0,253.0,1,452555.0,1,40,0,0,0,0,,2021-11-11,Active,459995.0,Bi-Monthly,135202.0,106244.0,41182.0,0.502,1,4,7,0.8453,1.0,0,0,Current,Current,1,3,1,2,35,820589.0,23
796,LOAN00796,32.0,1360511.0,16,Married,Graduate,10,504914.0,Auto Loan,1850751.0,36,13.2,62537.0,Average,0.0,0.53,83,71,0,1767615.0,680398.0,0.38,0,0,0,0,0,49.0,3,62280.0,1,86,0,0,0,0,,2022-05-17,Active,63468.0,Bi-Monthly,230179.0,138627.0,5014.0,0.2797,4,59,3,0.9834,0.0,0,0,Current,Current,4,41,9,0,55,1889649.0,47
305,LOAN00305,45.0,2361513.0,15,Married,Postgraduate,4,782851.83,Home Loan,1283710.0,36,10.85,41935.0,Good,1.0,0.48,94,58,14,2102158.0,1885251.0,0.9,3,0,0,0,0,88.0,2,365973.0,1,151,0,0,0,0,,2021-08-01,Active,385612.0,Irregular,188285.0,132423.0,32953.0,0.5969,2,23,8,0.8457,1.0,0,0,Current,Current,0,42,3,3,20,1160606.0,7
978,LOAN00978,25.0,1025691.0,9,Married,Graduate,11,599414.0,Home Loan,596764.0,12,20.14,55320.0,Average,0.0,0.45,76,81,5,1049408.0,237917.0,0.23,1,1,0,0,0,286.0,0,163099.0,1,22,0,0,0,0,,2021-04-23,Active,158817.0,Irregular,71168.0,42474.0,75523.0,0.7024,3,19,6,0.8391,1.0,0,0,Current,Current,0,56,7,2,17,1158136.0,37
627,LOAN00627,48.0,1350827.0,9,Single,High School,3,398001.0,Personal Loan,261921.0,84,19.63,5758.0,Good,0.0,0.18,46,64,0,2783150.0,1642820.0,0.59,0,1,0,0,0,190.0,3,481303.0,1,177,0,0,0,0,,2021-01-07,Active,562784.0,Irregular,108702.0,56905.0,55541.0,0.5422,2,50,5,0.8939,1.0,0,0,Current,Current,2,30,0,3,27,1505442.0,13
530,LOAN00530,48.0,1976813.0,13,Single,High School,17,782851.83,Business Loan,1481375.0,36,10.36,48050.0,Good,1.0,0.1,98,55,9,1981567.0,660401.0,0.33,0,1,0,0,0,229.0,0,508061.0,0,75,0,0,0,0,,2021-05-16,Active,431252.0,Bi-Monthly,102299.0,75957.0,31942.0,0.1277,2,31,5,0.886,1.0,0,0,Current,Current,4,27,7,1,28,1432172.0,54
837,LOAN00837,31.0,1605603.0,8,Divorced,High School,3,412444.0,Home Loan,429074.0,24,20.95,22037.0,Good,0.0,0.16,31,71,8,1664221.0,577853.0,0.35,1,0,0,0,0,45.0,4,453639.0,0,25,0,0,0,0,,2021-09-05,Active,519378.0,Monthly,94210.0,65851.0,47879.0,0.3423,2,60,4,0.825,1.0,0,0,Current,Current,0,58,0,5,36,1951015.0,46
676,LOAN00676,44.0,892992.0,14,Married,Graduate,4,263048.0,Education Loan,1437070.0,72,16.7,31729.0,Average,0.0,0.21,54,72,8,1888474.0,1053568.0,0.56,1,1,0,0,0,186.0,0,520833.0,0,158,0,0,0,0,,2020-11-05,Active,468105.0,Monthly,158312.0,99261.0,59217.0,0.6597,2,56,5,0.9799,1.0,0,0,Current,Current,2,26,3,3,55,1073634.0,34
402,LOAN00402,51.0,1824114.0,28,Married,Postgraduate,2,424556.0,Home Loan,454314.0,60,8.89,9406.0,Average,1.0,0.4,45,87,4,2520594.0,361739.0,0.14,3,0,0,0,0,130.0,1,307138.0,1,109,0,0,0,0,,2022-01-26,Active,250711.0,Monthly,49521.0,40095.0,75301.0,0.6952,2,72,0,0.8277,1.0,0,0,Current,Current,1,29,6,6,38,1735429.0,15
151,LOAN00151,39.0,1132966.0,17,Married,High School,13,756508.0,Personal Loan,123816.0,36,19.74,4585.0,Good,1.0,0.54,13,68,14,1220714.0,852428.0,0.7,2,0,0,0,0,63.0,0,667937.0,1,110,0,0,0,0,,2021-11-24,Active,660525.0,Monthly,77736.0,58640.0,54137.0,0.2431,2,6,2,0.8478,0.0,0,0,Current,Current,4,43,5,6,46,663358.0,5
918,LOAN00918,44.0,423548.0,9,Single,Graduate,21,211576.0,Auto Loan,581764.0,72,19.63,13810.0,Average,0.0,0.07,98,64,3,1676588.0,173046.0,0.1,0,1,0,0,0,258.0,4,527476.0,0,44,0,0,0,0,,2021-09-15,Active,490107.0,Bi-Monthly,178174.0,138301.0,54391.0,0.10745199999999999,0,67,5,0.942,1.0,0,0,Current,Current,2,46,7,1,29,918185.0,27
199,LOAN00199,42.0,1994199.0,19,Divorced,High School,22,664559.0,Business Loan,1841615.0,72,21.27,45478.0,Good,0.0,0.53,64,65,6,469028.0,315389.0,0.67,2,0,0,0,0,287.0,5,311821.0,0,104,0,0,0,0,,2021-11-21,Active,264043.0,Monthly,69635.0,58092.0,88518.0,0.2826,2,63,2,0.8078,1.0,0,0,Current,Current,1,58,8,5,46,256407.0,15
597,LOAN00597,37.0,567014.0,1,Single,Postgraduate,18,57271.0,Home Loan,893326.0,48,18.69,26564.0,Poor,3.0,0.55,27,33,1,2699040.0,2159821.0,0.8,9,2,0,0,2,222.0,4,59189.0,2,78,90,1,1,0,,2022-01-25,NPA,57583.0,Monthly,193218.0,158608.0,2853.0,0.5369,6,53,8,0.572,2.0,60,90,31-60 DPD,Current,0,39,7,12,19,3209748.0,21
404,LOAN00404,54.0,2470420.77,1,Single,Graduate,16,121202.0,Personal Loan,929897.0,48,19.35,27976.0,Good,1.0,0.21,27,62,14,525435.0,127544.0,0.24,2,0,0,0,0,132.0,1,421983.0,1,173,0,0,0,0,,2020-12-17,Active,362182.0,Monthly,224732.0,190160.0,7727.0,0.4654,0,40,4,0.9529,0.0,0,0,Current,Current,3,7,7,5,48,278236.0,31
233,LOAN00233,58.0,894750.0,24,Single,Graduate,18,544178.0,Auto Loan,1459695.0,36,20.04,54277.0,Good,0.0,0.34,81,86,3,1527180.0,1072864.0,0.7,3,1,0,0,0,288.0,3,570635.0,1,29,0,0,0,0,,2020-12-07,Active,569358.0,Monthly,121542.0,104036.0,20066.0,0.4344,2,49,9,0.9707,1.0,0,0,Current,Current,4,53,0,5,56,1195174.0,7
452,LOAN00452,49.0,435996.0,18,Married,Graduate,24,175823.0,Business Loan,1103730.0,24,13.89,52935.0,Poor,3.0,0.68,34,32,1,700677.0,110856.0,0.16,3,2,1,0,1,217.0,5,50654.0,4,168,30,2,1,0,,2022-04-24,NPA,45395.0,Irregular,141551.0,81654.0,32931.0,0.5267,16,60,1,0.7318,3.0,0,30,31-60 DPD,Current,4,1,4,4,13,527942.0,11
164,LOAN00164,22.0,631688.0,17,Married,High School,23,114019.0,Home Loan,1256569.0,48,15.18,35086.0,Poor,4.0,0.81,61,26,12,1317862.0,658488.0,0.5,9,3,3,2,3,38.0,9,68866.0,6,36,90,5,1,1,2022-02-26,2021-03-30,Default,66323.0,Monthly,230742.0,144345.0,23769.0,0.3244,19,62,2,0.3815,5.0,90,90,90+ DPD,90+ DPD,0,1,2,10,16,1385281.0,32
424,LOAN00424,30.0,688132.0,22,Married,High School,8,147065.0,Personal Loan,605018.0,48,19.31,18189.0,Poor,7.0,0.94,35,27,0,1668104.0,266564.0,0.16,3,1,2,1,3,34.0,4,71943.0,8,27,120,7,1,1,2022-08-03,2020-12-31,Default,75511.0,Monthly,178160.0,111330.0,13639.0,0.3133,5,20,7,0.3391,9.0,120,120,90+ DPD,61-90 DPD,2,46,6,5,18,1615698.0,1
603,LOAN00603,55.0,423835.0,11,Single,High School,22,725057.0,Personal Loan,1975030.74,12,8.48,168500.60999999996,Average,1.0,0.47,41,67,7,923821.0,516748.0,0.56,1,0,0,0,0,90.0,4,315375.0,0,120,0,0,0,0,,2020-04-19,Active,256868.0,Monthly,143196.0,107299.0,68971.0,0.6021,3,26,3,0.901,0.0,0,0,Current,Current,1,17,4,1,16,776815.0,28
189,LOAN00189,57.0,2074077.0,25,Single,Graduate,23,283651.0,Business Loan,744160.0,12,13.56,66662.0,Good,0.0,0.22,10,57,13,917114.0,391191.0,0.43,2,1,0,0,0,255.0,3,128072.0,1,179,0,0,0,0,,2020-01-23,Active,152082.0,Bi-Monthly,117130.0,105764.0,76657.0,0.5665,2,65,3,0.8529,1.0,0,0,Current,Current,4,11,0,4,34,1097283.0,2
327,LOAN00327,45.0,2219569.0,7,Single,Graduate,24,540881.0,Auto Loan,691636.0,60,15.68,16701.0,Good,1.0,0.51,48,77,14,170186.0,69969.0,0.41,1,0,0,0,0,255.0,2,160267.0,1,54,0,0,0,0,,2022-04-02,Active,159834.0,Monthly,140430.0,70781.0,27784.0,0.3397,1,65,7,0.9599,0.0,0,0,Current,Current,2,54,2,2,49,175333.0,26
133,LOAN00133,24.0,2340870.0,14,Married,Graduate,23,751411.0,Personal Loan,338231.0,84,14.9,6507.0,Good,0.0,0.52,77,92,9,1010376.0,265538.0,0.26,0,1,0,0,0,33.0,4,194693.0,1,167,0,0,0,0,,2020-12-05,Active,167231.0,Irregular,247622.85,143019.0,79079.0,0.3257,4,19,4,0.9004,1.0,0,0,Current,Current,0,11,0,1,27,1043418.0,7
331,LOAN00331,32.0,2329186.0,25,Single,Graduate,10,204941.0,Home Loan,1290868.0,72,17.25,28897.0,Good,0.0,0.06,64,64,9,1807453.0,234534.0,0.13,3,1,0,0,0,82.0,1,506927.0,1,135,0,0,0,0,,2020-06-07,Active,414955.0,Monthly,90220.0,67788.0,61110.0,0.6592,3,49,2,0.8845,1.0,0,0,Current,Current,4,31,8,6,40,1047070.0,39
240,LOAN00240,22.0,1928859.0,11,Married,Graduate,22,144823.0,Personal Loan,1784578.0,48,13.83,48614.0,Good,0.0,0.33,91,81,5,174410.0,36497.0,0.21,1,1,0,0,0,185.0,0,583719.0,0,99,0,0,0,0,,2021-01-14,Active,512990.0,Irregular,96740.0,56835.0,15170.0,0.6495,2,17,6,0.8124,1.0,0,0,Current,Current,0,1,0,2,25,143621.0,28
607,LOAN00607,33.0,816347.0,24,Single,Postgraduate,16,649921.0,Personal Loan,1447535.0,84,9.93,23978.0,Good,0.0,0.21,82,79,3,1943144.0,1290998.0,0.66,2,0,0,0,0,164.0,4,439949.0,0,157,0,0,0,0,,2021-09-08,Active,390060.0,Monthly,136362.0,74634.0,77223.0,0.4028,2,72,3,0.8583,0.0,0,0,Current,Current,0,53,5,5,16,1967657.0,29
929,LOAN00929,53.0,512856.0,20,Married,Postgraduate,8,768818.0,Personal Loan,1464484.0,60,18.96,37957.0,Good,1.0,0.11,30,70,0,1939975.0,1295954.0,0.67,1,1,0,0,0,108.0,4,299120.0,0,130,0,0,0,0,,2020-10-04,Active,331669.0,Monthly,235816.0,125899.0,70769.0,0.3552,0,63,7,0.957,0.0,0,0,Current,Current,3,51,2,2,31,1121341.0,31
428,LOAN00428,41.0,341479.0,17,Divorced,High School,21,347019.0,Personal Loan,1923643.0,24,17.16,95257.0,Good,0.0,0.33,51,63,9,66222.34,26931.0,0.5,2,0,0,0,0,155.0,2,588985.0,0,148,0,0,0,0,,2020-01-18,Active,510642.0,Irregular,78801.0,47321.0,33515.0,0.6419,3,63,8,0.9491,0.0,0,0,Current,Current,3,8,4,3,35,51344.29,21
437,LOAN00437,64.0,1416889.0,20,Married,Postgraduate,21,171794.0,Auto Loan,1004077.0,60,11.22,21941.0,Good,0.0,0.48,86,67,8,2656922.0,1714702.0,0.65,0,1,0,0,0,178.0,4,573313.0,1,76,0,0,0,0,,2021-01-14,Active,496278.0,Monthly,156122.0,109259.0,81413.0,0.6001,0,47,0,0.8716,0.0,0,0,Current,Current,4,53,4,1,36,1460481.0,4
361,LOAN00361,23.0,1738207.0,26,Married,Graduate,5,531332.0,Personal Loan,1198096.0,84,10.71,20332.0,Good,1.0,0.18,99,90,6,2004171.0,1488389.0,0.74,1,1,0,0,0,16.0,2,649227.0,0,160,0,0,0,0,,2020-08-14,Active,658534.0,Monthly,152335.0,104886.0,65147.0,0.635,3,14,4,0.8873,1.0,0,0,Current,Current,3,21,7,2,52,1810567.0,17
771,LOAN00771,30.0,1834002.0,20,Married,Graduate,18,615196.0,Business Loan,1323520.0,12,15.15,119552.0,Average,1.0,0.41,38,67,3,2332245.0,1957845.0,0.84,1,0,0,0,0,227.0,3,530425.0,0,166,0,0,0,0,,2021-04-07,Active,541269.0,Monthly,157844.0,100551.0,94838.0,0.7392,2,72,2,0.8751,1.0,0,0,Current,Current,4,56,8,2,59,2527608.0,7
87,LOAN00087,33.0,1558291.0,19,Married,Graduate,8,226346.0,Education Loan,926122.0,72,13.87,19019.0,Average,0.0,0.42,58,87,1,1318770.0,1045510.0,0.79,2,0,0,0,0,74.0,3,467723.0,0,149,0,0,0,0,,2020-05-07,Active,449995.0,Bi-Monthly,104497.0,60893.0,56221.0,0.5621,4,29,6,0.921,0.0,0,0,Current,Current,0,45,3,4,54,1397991.0,22
891,LOAN00891,39.0,2244065.0,16,Single,Postgraduate,21,491988.0,Personal Loan,1614094.0,84,15.93,31994.0,Good,1.0,0.21,53,77,2,1267697.0,1137474.0,0.9,1,1,0,0,0,248.0,5,343253.0,1,53,0,0,0,0,,2020-07-30,Active,319364.0,Monthly,46600.0,36445.0,22390.0,0.3577,1,26,6,0.955,0.0,0,0,Current,Current,3,14,3,1,57,1155116.0,5
213,LOAN00213,23.0,2185092.0,27,Single,High School,0,779434.0,Auto Loan,816142.0,72,16.24,17811.0,Good,0.0,0.33,64,77,11,1848174.0,1144725.0,0.62,1,1,0,0,0,108.0,0,53016.0,1,28,0,0,0,0,,2020-02-25,Active,46996.0,Monthly,181777.0,117476.0,35530.0,0.2079,3,10,8,0.9339,1.0,0,0,Current,Current,0,27,3,1,39,2061486.0,51
641,LOAN00641,36.0,1447175.0,1,Single,Graduate,7,111298.0,Personal Loan,1170609.0,84,18.36,24851.0,Average,0.0,0.09,92,67,11,384281.0,235036.0,0.61,3,1,0,0,0,119.0,4,515736.0,1,151,0,0,0,0,,2021-09-28,Active,509462.0,Bi-Monthly,247622.85,147637.0,84131.0,0.1509,4,66,5,0.9259,0.0,0,0,Current,Current,4,48,3,7,19,245474.0,11
652,LOAN00652,31.0,389532.0,26,Single,Graduate,13,443007.0,Education Loan,896981.0,60,14.68,21188.0,Good,0.0,0.24,77,82,9,980890.0,638543.0,0.65,0,0,0,0,0,66.0,3,447471.0,1,98,0,0,0,0,,2021-01-08,Active,535462.0,Irregular,69974.0,37777.0,83910.0,0.3529,3,72,9,0.8583,1.0,0,0,Current,Current,4,49,3,2,35,1021901.0,19
6,LOAN00006,59.0,471242.0,3,Married,Postgraduate,12,762772.0,Personal Loan,260127.0,48,12.3,6888.0,Good,0.0,0.39,48,89,13,1544241.0,817668.0,0.53,3,0,0,0,0,217.0,0,135791.0,0,80,0,0,0,0,,2020-08-28,Active,115757.0,Irregular,195909.0,122349.0,49913.0,0.2285,3,75,1,0.9836,0.0,0,0,Current,Current,1,45,2,4,25,1366569.0,38
987,LOAN00987,36.0,561030.0,22,Single,Postgraduate,14,168053.0,Auto Loan,262063.0,60,11.58,5773.0,Average,4.0,0.54,27,34,8,2173217.0,919310.0,0.42,9,1,1,0,1,194.0,9,25733.0,3,175,60,1,1,0,,2022-05-01,NPA,26310.0,Monthly,162579.0,136525.0,60737.0,0.4308,15,63,4,0.5058,4.0,60,60,61-90 DPD,1-30 DPD,4,24,7,9,19,1409254.0,56
808,LOAN00808,48.0,928033.0,14,Married,Graduate,22,229271.0,Auto Loan,1780126.0,12,8.33,155122.0,Good,0.0,0.2,65,85,3,2175245.0,1522897.0,0.7,0,1,0,0,0,142.0,2,244877.0,0,85,0,0,0,0,,2022-03-19,Active,228068.0,Monthly,77814.0,51668.0,12283.0,0.1509,4,46,3,0.859,1.0,0,0,Current,Current,1,14,6,3,21,2259757.0,13
74,LOAN00074,64.0,1414313.0,26,Married,Graduate,12,715171.0,Personal Loan,1173089.0,24,18.34,58758.0,Good,0.0,0.42,62,96,12,500909.0,56530.0,0.11,1,0,0,0,0,200.0,3,387003.0,0,156,0,0,0,0,,2020-10-23,Active,349274.0,Monthly,213468.0,192250.0,83786.0,0.6069,0,20,7,0.8187,0.0,0,0,Current,Current,3,26,2,5,46,538183.0,48
698,LOAN00698,59.0,1408690.0,26,Divorced,Graduate,9,700133.0,Home Loan,1742545.0,60,15.02,41473.0,Average,1.0,0.2,16,94,2,2688729.0,1068794.0,0.4,3,0,0,0,0,113.0,0,440858.0,1,72,0,0,0,0,,2021-10-23,Active,412939.0,Monthly,154943.0,89183.0,3711.0,0.6987,4,24,8,0.8744,0.0,0,0,Current,Current,2,20,3,5,41,2129463.0,10
266,LOAN00266,54.0,1572188.0,8,Single,Graduate,14,714385.0,Auto Loan,1037126.0,36,19.61,38337.0,Average,1.0,0.28,58,57,12,2956936.0,659177.0,0.22,0,1,0,0,0,39.0,2,209376.0,1,64,0,0,0,0,,2020-01-17,Active,181102.0,Monthly,213570.0,137997.0,12668.0,0.4561,3,23,5,0.9645,1.0,0,0,Current,Current,3,41,9,2,21,1864377.0,58
460,LOAN00460,22.0,1951186.0,15,Single,Graduate,14,636688.0,Home Loan,1053589.0,48,19.85,31976.0,Average,1.0,0.27,26,80,6,2007852.0,1249683.0,0.62,2,1,0,0,0,289.0,2,578481.0,1,36,0,0,0,0,,2020-01-07,Active,622626.0,Monthly,46615.0,38693.0,72854.0,0.4247,1,67,2,0.8748,0.0,0,0,Current,Current,1,17,4,3,54,2034641.0,8
138,LOAN00138,31.0,2378510.0,16,Divorced,High School,23,205499.0,Business Loan,1887110.0,84,19.81,41689.0,Good,1.0,0.34,24,86,11,2915974.0,2121789.0,0.73,3,1,0,0,0,188.0,3,38092.0,1,39,0,0,0,0,,2020-03-04,Active,44953.0,Monthly,226113.0,182401.0,74144.0,0.5861,2,45,8,0.9467,1.0,0,0,Current,Current,2,26,2,7,27,3303025.789999999,12
997,LOAN00997,54.0,680440.0,19,Single,High School,15,449842.0,Auto Loan,719003.0,12,15.17,64953.0,Average,0.0,0.33,39,90,8,886171.0,682593.0,0.77,2,0,0,0,0,17.0,3,557307.0,0,131,0,0,0,0,,2020-03-15,Active,450670.0,Monthly,206416.0,161214.0,19860.0,0.4366,0,48,6,0.9873,1.0,0,0,Current,Current,4,58,8,4,46,720778.0,33
923,LOAN00923,26.0,1317720.0,8,Married,Graduate,2,244673.0,Personal Loan,239862.0,60,15.65,5788.0,Average,0.0,0.38,41,91,11,324580.0,267530.0,0.82,2,0,0,0,0,51.0,4,613874.0,1,192,0,0,0,0,,2021-07-11,Active,508669.0,Monthly,161289.0,92425.0,9588.0,0.2372,3,50,2,0.8816,0.0,0,0,Current,Current,4,10,5,6,48,328029.0,36
90,LOAN00090,41.0,392304.0,24,Single,Postgraduate,2,363330.0,Personal Loan,1975030.74,84,11.59,34434.0,Good,0.0,0.49,71,60,11,1475338.0,971313.0,0.66,3,1,0,0,0,99.0,1,541478.0,1,52,0,0,0,0,,2021-02-16,Active,519189.0,Monthly,101501.0,50944.0,14177.0,0.116,3,57,5,0.8508,0.0,0,0,Current,Current,0,28,1,3,28,1194742.0,14
392,LOAN00392,36.0,713888.0,14,Single,Graduate,21,300253.0,Personal Loan,780646.0,60,10.92,16942.0,Good,0.0,0.51,67,89,0,1357653.0,303177.0,0.22,1,1,0,0,0,289.0,3,284784.0,0,33,0,0,0,0,,2020-10-02,Active,337661.0,Irregular,238810.0,202310.0,73558.0,0.467,1,23,4,0.9329,0.0,0,0,Current,Current,4,50,9,5,24,883740.0,54
484,LOAN00484,33.0,662899.0,21,Single,Graduate,15,757946.0,Home Loan,1596410.0,24,14.9,77328.0,Average,0.0,0.16,44,86,6,1750112.0,1190185.0,0.68,0,1,0,0,0,94.0,5,372560.0,1,148,0,0,0,0,,2020-10-10,Active,416135.0,Irregular,120702.0,114335.0,78788.0,0.4626,1,24,4,0.9868,0.0,0,0,Current,Current,2,26,1,0,14,2094701.0,11
