index,Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Processing_Fee,Disbursal_Date,Loan_Status,Default,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,Avg_Balance_6M,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Bounce_Count_6M,Negative_Balance_Days,Transaction_Count_3M,UPI_Txn_Count_3M,ECS_Mandate_Count,Pay_History_repay,Paid_On_Time_Pct,Late_Payment_Count_12M,Missed_Payment_Count,Max_DPD_3M,Max_DPD_6M,Max_DPD_12M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Collateral_Value,LTV_Ratio,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,MOB,Vintage_Q,Bad_A,Bad_B,Bad_Flag,Good_Flag
16,LOAN00024,24,Home Loan,1209101,72,12.88,24195,22207,2021-02-04,Active,0,36,686916,13,Single,Graduate,19,797026,106808,9,4,81223,1271277,0.92,1,3,1,1,0,1,57,1209366,222,44,Average,0,0.78,9,42,880317,882375,Bi-Monthly,57470,51152,48889,0.8238,1,2,131,31,5,Average,0.7452,0,0,30,30,30,31-60 DPD,1-30 DPD,0,17,Residential Property,2134380.0,0.5665,Villa,,Tier-3,Yes,23,2021Q1,0,0,0,1
312,LOAN00408,408,Education Loan,1518028,60,13.43,34874,9960,2019-03-24,Default,1,24,2034256,6,Divorced,Postgraduate,17,326453,438274,11,0,2809947,963736,0.64,4,8,2,1,1,2,45,825342,189,42,Poor,0,0.03,5,79,347585,364188,Bi-Monthly,180160,93638,18225,0.4194,5,12,179,78,4,Poor,0.2296,0,0,60,60,60,61-90 DPD,31-60 DPD,0,23,,,,,,,,45,2019Q1,1,0,1,0
50,LOAN00066,66,Personal Loan,1629725,12,7.0,141014,24553,2019-03-17,Closed,0,61,1016059,4,Single,Postgraduate,15,839048,103281,4,0,2293153,1047387,0.2,2,7,2,2,1,0,46,1330791,232,27,Good,3,0.59,2,52,884577,889731,Irregular,80640,43547,250281,0.5043,3,4,96,53,6,Good,0.816,3,2,60,60,60,61-90 DPD,31-60 DPD,0,45,,,,,,,,46,2019Q1,0,0,0,1
1,LOAN00002,2,Personal Loan,699903,48,10.29,17848,6072,2021-02-18,Active,0,56,1247861,21,Single,High School,6,67739,366445,10,3,251599,1073910,0.26,0,5,0,0,0,0,40,1309553,111,44,Good,0,0.65,88,92,43957,46433,Irregular,107337,102273,10277,0.6292,0,4,136,29,8,Good,0.9817,0,0,0,0,0,Current,Current,1,55,,,,,,,,22,2021Q1,0,0,0,1
342,LOAN00448,448,Personal Loan,1786182,36,19.55,65972,26091,2019-09-27,Closed,0,61,692147,28,Single,Graduate,5,596792,486487,10,7,2019243,1416205,0.09,0,1,0,0,0,3,4,854292,58,39,Good,2,0.92,100,22,625759,648512,Monthly,60109,43260,45225,0.2835,1,2,118,21,7,Good,0.9528,2,2,0,15,90,Current,Current,1,18,,,,,,,,39,2019Q3,0,1,0,1
14,LOAN00020,20,Home Loan,1605121,24,10.76,74632,25804,2021-05-13,Active,0,61,1947821,7,Single,Graduate,15,470683,365218,6,6,2444279,1766446,0.51,2,3,0,0,0,1,32,553899,229,19,Poor,1,0.03,85,45,545582,573447,Bi-Monthly,172886,201770,59522,0.4095,1,1,102,69,6,Poor,0.2145,1,1,0,0,0,Current,Current,0,61,Residential Property,1957633.0,0.8199,Independent House,,Tier-1,Yes,19,2021Q2,0,0,0,1
270,LOAN00355,355,Personal Loan,1187210,12,8.25,103410,13159,2019-12-08,Active,0,49,1615065,16,Single,Postgraduate,15,701956,75689,9,0,115845,1755678,0.03,3,6,0,0,0,0,28,196687,214,35,Average,0,0.6,50,85,714846,710705,Monthly,134108,141771,139424,0.4991,3,3,73,84,3,Average,0.8291,0,0,0,30,30,Current,1-30 DPD,1,59,,,,,,,,37,2019Q4,0,0,0,1
89,LOAN00113,113,Home Loan,1994983,24,12.75,94611,39239,2020-03-01,Active,0,47,1670301,1,Married,Postgraduate,13,575302,80553,9,4,1219218,2189144,0.59,3,5,2,1,0,1,27,537472,166,48,Average,4,0.16,13,73,640671,667010,Monthly,143448,150611,140965,0.6009,1,4,58,81,0,Average,0.7624,4,4,30,30,30,31-60 DPD,1-30 DPD,0,28,Residential Property,2263140.0,0.8815,Plot,,Tier-1,No,34,2020Q1,0,0,0,1
325,LOAN00428,428,Education Loan,395511,48,13.93,10794,7178,2021-03-29,Default,1,26,571300,26,Married,Graduate,8,685646,241768,3,1,695638,1013787,0.34,3,6,0,0,0,0,41,603928,181,38,Average,4,0.46,54,41,672113,692919,Monthly,49071,54288,130894,0.7031,5,7,9,79,7,Average,0.8249,4,4,0,30,60,Current,1-30 DPD,0,2,,,,,,,,21,2021Q1,1,0,1,0
116,LOAN00143,143,Education Loan,1696082,60,12.69,38322,10633,2021-03-27,Closed,0,41,1691551,28,Married,PhD,3,260972,307864,1,1,1200195,1589060,0.73,0,5,0,0,0,1,17,696628,116,7,Average,0,0.92,85,44,243589,268607,Monthly,131617,68545,29264,0.2446,2,4,125,12,3,Average,0.5611,0,0,0,0,15,Current,Current,0,31,,,,,,,,21,2021Q1,0,0,0,1
280,LOAN00369,369,Auto Loan,1116697,60,12.59,25174,12666,2020-01-03,Default,1,52,1808215,18,Single,PhD,1,828522,35326,5,7,2325841,558185,0.77,1,5,0,0,0,1,30,1174396,210,53,Good,0,0.62,93,69,818028,828286,Monthly,142385,97556,228926,0.2815,3,17,83,47,1,Good,0.9289,0,0,0,15,15,Current,Current,0,1,Vehicle,1248795.0,0.8942,,0.0,Tier-2,Yes,36,2020Q1,1,0,1,0
74,LOAN00095,95,Home Loan,968756,48,16.92,27913,16469,2020-12-25,Active,0,60,2377451,13,Married,Graduate,12,318822,442966,8,1,2293256,1425201,0.12,1,3,1,1,1,0,42,724901,182,1,Good,0,0.5,83,84,388343,369039,Monthly,185061,143937,72168,0.409,1,0,25,89,5,Good,0.978,0,0,90,90,90,90+ DPD,61-90 DPD,1,62,Residential Property,1426371.0,0.6792,Villa,,Tier-2,Yes,24,2020Q4,0,1,0,1
331,LOAN00434,434,Education Loan,853642,36,8.43,26919,9563,2021-04-12,Closed,0,26,869401,18,Married,Graduate,15,54537,490415,3,3,266568,2042386,0.96,1,5,1,1,1,1,27,96195,64,29,Average,1,0.16,83,75,107798,80722,Monthly,77180,78685,9121,0.5828,0,0,168,26,9,Average,0.84,1,1,90,90,90,90+ DPD,61-90 DPD,0,47,,,,,,,,20,2021Q2,0,1,0,1
144,LOAN00180,180,Auto Loan,1275854,72,8.24,22519,20523,2019-11-23,NPA,1,37,1772712,27,Single,High School,18,436514,363550,2,5,1660802,821216,0.3,2,4,0,0,0,1,40,1171515,232,15,Average,0,0.65,66,22,411235,438079,Monthly,149023,109856,80615,0.2406,2,6,50,98,3,Average,0.5566,0,0,0,0,0,Current,Current,0,2,Vehicle,1461298.0,0.8731,,8.0,Tier-2,Yes,37,2019Q4,1,0,1,0
142,LOAN00176,176,Personal Loan,760242,36,17.8,27408,10881,2020-08-18,Default,1,52,595493,14,Married,Postgraduate,3,429432,21246,3,7,1966956,2460012,0.52,1,5,1,1,0,1,30,1694260,159,7,Average,2,1.0,7,16,392787,392918,Monthly,45806,22431,69783,0.7023,5,15,56,76,4,Average,0.6668,2,1,30,30,60,31-60 DPD,1-30 DPD,0,52,,,,,,,,28,2020Q3,1,0,1,0
305,LOAN00400,400,Home Loan,1213967,60,11.04,26418,20690,2020-08-07,Closed,0,39,1539858,2,Married,Graduate,19,839861,171057,9,6,2834370,2175378,0.4,1,5,0,0,0,0,23,913705,164,17,Poor,0,0.37,89,38,933324,903905,,117788,90297,224000,0.332,1,4,29,36,6,Poor,0.5951,0,0,0,30,60,Current,1-30 DPD,0,62,Residential Property,1942899.0,0.6248,Apartment,,Tier-3,Yes,29,2020Q3,0,0,0,1
114,LOAN00141,141,Personal Loan,1805557,12,12.19,160582,16749,2019-03-18,NPA,1,27,1705065,5,Single,Postgraduate,1,666699,5086,3,7,706058,669309,0.08,3,3,0,0,0,0,30,1173724,164,32,Poor,0,0.29,45,71,687791,690183,,155019,104572,5980,0.5755,6,18,120,49,5,Poor,0.3164,0,0,0,0,0,Current,Current,0,15,,,,,,,,46,2019Q1,1,0,1,0
271,LOAN00356,356,Auto Loan,519873,72,10.14,9667,10011,2020-12-25,Active,0,42,658806,19,Single,Postgraduate,5,860216,383115,6,5,908436,2392285,0.54,4,7,0,0,0,0,56,1529590,98,40,Good,0,0.05,52,22,850797,827633,Monthly,52763,35330,244598,0.4652,3,2,124,48,4,Good,0.8611,0,0,0,90,90,Current,61-90 DPD,3,30,Vehicle,914052.0,0.5688,,1.0,Tier-1,Yes,24,2020Q4,0,1,0,1
7,LOAN00009,9,Home Loan,82465,36,11.99,2738,1643,2019-06-27,Active,0,22,891582,25,Married,High School,17,958080,253181,1,7,2172933,650576,0.16,3,4,0,0,0,1,22,1717354,183,19,Good,0,0.57,59,15,970938,953347,,69596,64780,234764,0.3712,0,0,102,68,9,Good,0.9864,0,0,0,90,90,Current,61-90 DPD,0,59,Residential Property,93056.0,0.8862,Apartment,,Tier-1,Yes,42,2019Q2,0,1,0,1
102,LOAN00129,129,Business Loan,301754,60,12.99,6864,3461,2020-11-22,NPA,1,55,1434578,23,Divorced,PhD,19,427905,402151,10,4,2594482,2483155,0.49,0,0,1,1,0,0,19,1196265,137,37,Good,1,0.03,52,16,463129,476696,Monthly,118290,111604,96534,0.6178,3,11,39,30,9,Good,0.9875,1,1,30,30,30,31-60 DPD,1-30 DPD,0,44,Commercial Property,334269.0,0.9027,,,Tier-1,No,25,2020Q4,1,0,1,0
154,LOAN00196,196,Education Loan,321496,24,11.37,15039,5182,2020-12-28,Default,1,52,1277741,5,Married,Graduate,13,261686,114102,10,3,2289606,1794952,0.81,2,6,2,1,0,0,7,1200265,57,34,Good,1,0.74,38,61,225394,218597,Monthly,112662,129064,60818,0.2274,5,17,44,14,5,Good,0.8172,1,1,30,90,90,31-60 DPD,61-90 DPD,0,18,,,,,,,,24,2020Q4,1,1,1,0
186,LOAN00242,242,Home Loan,1737819,36,16.13,61208,20836,2019-03-07,NPA,1,37,2367781,13,Single,Graduate,7,336502,476371,2,4,2201324,1388507,0.55,4,5,1,1,0,1,47,755680,75,34,Average,0,0.33,43,39,289573,314115,Irregular,187568,207426,19563,0.8847,2,8,26,81,8,Average,0.8405,0,0,30,30,60,31-60 DPD,1-30 DPD,0,25,Residential Property,2093404.0,0.8301,Apartment,,Tier-1,Yes,46,2019Q1,1,0,1,0
338,LOAN00443,443,Auto Loan,1636543,24,7.0,73272,22036,2021-06-09,Closed,0,45,1369739,13,Married,PhD,7,659158,70824,6,0,1910115,781291,0.65,2,2,0,0,0,3,31,340852,183,34,Average,0,0.19,30,96,663677,643190,Monthly,119655,72400,96189,0.5557,2,1,26,81,5,Average,0.6674,0,0,0,30,60,Current,1-30 DPD,0,13,Vehicle,2922746.0,0.5599,,11.0,Tier-1,No,19,2021Q2,0,0,0,1
30,LOAN00042,42,Home Loan,1945196,12,7.0,168311,38544,2020-07-05,Active,0,32,2462191,10,Married,Graduate,1,743699,472734,7,6,693754,497166,0.12,3,3,0,0,0,2,41,1979993,27,19,Good,0,0.15,49,57,781035,799003,Monthly,201285,210403,76655,0.3616,2,1,129,44,4,Good,0.9014,0,0,0,0,0,Current,Current,3,31,Residential Property,2227250.0,0.8734,Apartment,,Tier-1,Yes,30,2020Q3,0,0,0,1
245,LOAN00321,321,Auto Loan,1123310,36,13.17,37940,21526,2021-06-18,Default,1,48,1044011,19,Divorced,High School,1,616024,313654,1,6,2705840,48635,0.48,2,4,0,0,0,2,23,1981561,199,56,Average,2,0.61,8,22,621631,638188,Irregular,82033,96083,155,0.356,4,12,128,98,1,Average,0.7224,2,1,0,0,0,Current,Current,0,3,Vehicle,1738142.0,0.6463,,5.0,Tier-2,Yes,18,2021Q2,1,0,1,0
286,LOAN00376,376,Home Loan,1253789,36,12.38,41871,10842,2020-04-18,Closed,0,37,1979380,9,Married,Postgraduate,7,955317,361282,7,7,2125757,2244668,0.11,3,5,0,0,0,2,37,1471058,72,21,Average,2,0.69,92,8,917385,916827,Irregular,153333,80851,2165,0.6251,1,0,172,82,8,Average,0.7879,2,1,0,0,15,Current,Current,0,18,Residential Property,1571301.0,0.7979,Apartment,,Tier-3,Yes,32,2020Q2,0,0,0,1
152,LOAN00193,193,Business Loan,726986,36,12.15,24198,3840,2020-12-08,Active,0,22,269750,23,Married,Graduate,6,898379,135851,2,6,2370509,1022898,0.24,3,3,0,0,0,1,1,369981,213,1,Poor,0,0.8,97,23,959413,979668,Monthly,21144,16201,63701,0.5621,3,3,34,98,7,Poor,0.5217,0,0,0,90,90,Current,61-90 DPD,2,24,Commercial Property,882793.0,0.8235,,,Tier-2,Yes,25,2020Q4,0,1,0,1
55,LOAN00072,72,Personal Loan,1509191,36,11.15,49516,19969,2021-05-08,Default,1,57,726658,2,Married,Graduate,10,159039,440627,4,6,2215823,837418,0.59,4,4,1,1,1,0,44,385528,68,13,Poor,2,0.15,24,80,245818,231053,Bi-Monthly,66169,29991,30467,0.2155,5,13,127,96,4,Poor,0.3231,2,1,90,90,90,90+ DPD,61-90 DPD,0,10,,,,,,,,20,2021Q2,1,1,1,0
370,LOAN00482,482,Business Loan,1166353,36,9.14,37165,9040,2021-06-12,Active,0,46,1914782,25,Divorced,High School,8,274734,245206,6,1,1667071,2218850,0.22,2,6,1,1,0,0,36,878568,156,12,Good,0,0.18,87,7,311716,296499,Bi-Monthly,163935,71147,55933,0.8992,2,4,171,20,7,Good,0.8275,0,0,30,30,90,31-60 DPD,1-30 DPD,1,14,Commercial Property,2040762.0,0.5715,,,Tier-1,Yes,18,2021Q2,0,1,0,1
175,LOAN00225,225,Personal Loan,115071,36,10.49,3739,802,2020-02-25,NPA,1,42,238169,7,Divorced,Postgraduate,10,462018,294420,3,7,2004459,743455,0.86,2,6,0,0,0,0,7,687780,114,14,Good,1,0.65,39,33,507307,503636,Monthly,21231,19485,142169,0.5426,6,4,74,91,2,Good,0.8941,1,0,0,90,90,Current,61-90 DPD,0,31,,,,,,,,34,2020Q1,1,1,1,0
17,LOAN00025,25,Business Loan,1780895,12,11.42,157747,35558,2021-03-05,Closed,0,48,1859665,13,Single,Postgraduate,8,348017,20407,1,4,476602,851460,0.89,0,1,2,2,2,0,14,321398,206,28,Good,2,0.59,70,35,419730,419854,Monthly,157781,125028,2418,0.5955,3,2,103,3,0,Good,0.9884,2,2,60,60,60,61-90 DPD,31-60 DPD,0,18,Commercial Property,2373781.0,0.7502,,,Tier-3,Yes,22,2021Q1,0,0,0,1
94,LOAN00119,119,Business Loan,257515,48,11.07,6664,3383,2019-08-29,Closed,0,34,505163,3,Single,High School,5,394779,276194,3,4,2970793,1988337,0.42,0,2,0,0,0,0,23,318246,11,11,Average,1,0.61,64,53,470078,443084,Monthly,38934,33753,109074,0.7172,3,2,155,54,7,Average,0.5755,1,1,0,60,60,Current,31-60 DPD,0,68,Machinery,451871.0,0.5699,,,Tier-1,No,40,2019Q3,0,0,0,1
315,LOAN00413,413,Education Loan,1220265,12,15.13,110213,22481,2020-10-11,Active,0,64,1080645,29,Single,Graduate,11,60708,351954,3,7,568692,181338,0.13,2,7,2,1,0,0,12,465741,136,34,Good,5,0.3,73,66,68074,88629,Monthly,92119,78830,21012,0.3837,2,2,146,47,7,Good,0.8164,5,4,30,30,30,31-60 DPD,1-30 DPD,1,69,,,,,,,,27,2020Q4,0,0,0,1
159,LOAN00206,206,Personal Loan,1970438,60,7.0,39017,34731,2021-05-03,Default,1,26,1209351,6,Married,Graduate,2,218788,215836,3,0,2427604,470813,0.22,2,2,0,0,0,0,9,1604584,89,58,Good,0,0.78,12,97,173767,179955,Monthly,105881,88087,5597,0.5812,6,15,44,78,5,Good,0.8793,0,0,0,60,60,Current,31-60 DPD,0,60,,,,,,,,20,2021Q2,1,0,1,0
215,LOAN00284,284,Personal Loan,182291,60,10.73,3938,1490,2019-12-14,Active,0,42,1529520,6,Married,Postgraduate,14,953676,171156,7,6,1825810,2484869,0.32,0,4,0,0,0,0,9,1413946,31,6,Poor,5,0.34,86,25,909119,886601,Monthly,127201,152371,116114,0.6079,3,1,166,40,4,Poor,0.529,5,5,0,0,60,Current,Current,0,53,,,,,,,,37,2019Q4,0,0,0,1
362,LOAN00473,473,Auto Loan,632777,12,8.46,55178,7792,2019-07-06,Default,1,38,2496420,20,Single,Graduate,16,844384,357793,9,1,1903124,551773,0.03,2,5,2,1,0,1,9,814949,48,21,Average,5,0.48,33,26,855997,878317,Monthly,193039,173266,77735,0.537,2,13,39,9,8,Average,0.5715,5,4,30,30,90,31-60 DPD,1-30 DPD,0,39,Vehicle,766957.0,0.825,,4.0,Tier-2,Yes,42,2019Q3,1,1,1,0
203,LOAN00266,266,Home Loan,481191,24,13.24,22930,2485,2021-03-07,Active,0,33,663932,6,Divorced,PhD,6,454201,242119,8,6,1313549,939842,0.8,3,3,2,2,1,0,9,848297,70,39,Good,5,0.61,5,94,461528,481094,Monthly,60581,46187,98698,0.5629,1,2,140,56,6,Good,0.9531,5,4,60,60,60,61-90 DPD,31-60 DPD,1,16,Residential Property,753687.0,0.6384,Villa,,Tier-2,Yes,22,2021Q1,0,0,0,1
164,LOAN00213,213,Auto Loan,1291496,60,10.16,27542,21334,2019-01-08,NPA,1,56,543100,14,Married,High School,13,138327,35550,2,3,314857,845520,0.71,0,2,0,0,0,0,49,1299346,81,41,Average,0,0.15,56,85,154591,141932,Monthly,44671,33910,12071,0.5823,4,6,18,6,6,Average,0.7203,0,0,0,90,90,Current,61-90 DPD,0,48,Vehicle,1666222.0,0.7751,,11.0,Tier-3,Yes,48,2019Q1,1,1,1,0
25,LOAN00037,37,Business Loan,1726456,12,11.93,153336,27667,2019-06-29,Active,0,26,2406017,28,Single,High School,19,731149,330340,1,4,2102137,1438778,0.91,3,3,0,0,0,0,31,1746100,174,39,Good,1,0.24,84,16,772876,774645,Monthly,218463,173695,166365,0.6859,1,0,155,80,9,Good,0.9585,1,0,0,30,30,Current,1-30 DPD,0,56,Commercial Property,3096354.0,0.5576,,,Tier-1,Yes,42,2019Q2,0,0,0,1
60,LOAN00078,78,Auto Loan,1511524,24,10.72,70252,28851,2020-09-26,Closed,0,32,2074770,4,Married,PhD,11,259948,37238,4,3,2987322,1429607,0.03,1,5,0,0,0,2,45,495242,38,38,Poor,0,0.76,71,2,272500,286397,Bi-Monthly,159423,178370,29786,0.4819,2,2,162,26,8,Poor,0.2855,0,0,0,0,15,Current,Current,0,12,Vehicle,1909419.0,0.7916,,12.0,Tier-1,No,27,2020Q3,0,0,0,1
183,LOAN00238,238,Personal Loan,309323,60,9.61,6512,2843,2019-08-04,Closed,0,55,2048265,19,Married,Graduate,14,802559,40368,11,6,169509,598957,0.42,0,1,0,0,0,0,34,1719507,225,18,Poor,3,0.09,23,25,788606,762342,,172589,179328,213338,0.5624,3,0,148,77,6,Poor,0.4455,3,3,0,0,30,Current,Current,0,6,,,,,,,,41,2019Q3,0,0,0,1
314,LOAN00410,410,Auto Loan,272695,12,10.32,24014,5213,2019-12-02,Default,1,27,2133987,23,Married,PhD,15,695340,381157,4,2,65614,2433133,0.63,1,5,0,0,0,2,45,1391476,53,8,Average,2,0.73,37,8,696267,672349,Bi-Monthly,181366,148053,42711,0.6127,2,3,30,60,2,Average,0.691,2,1,0,0,15,Current,Current,0,56,Vehicle,428430.0,0.6365,,6.0,Tier-1,Yes,37,2019Q4,1,0,1,0
149,LOAN00190,190,Personal Loan,313035,72,15.41,6689,3134,2021-02-16,Default,1,39,638476,27,Divorced,Postgraduate,7,261797,306264,7,1,1325178,2068820,0.14,4,4,1,1,1,1,55,1891490,232,25,Poor,2,0.14,6,79,360551,363629,Monthly,52313,27720,48765,0.5014,7,11,13,45,7,Poor,0.3115,2,2,90,90,90,90+ DPD,61-90 DPD,0,22,,,,,,,,22,2021Q1,1,1,1,0
355,LOAN00464,464,Personal Loan,1466802,12,9.57,128662,24420,2019-06-01,Default,1,55,2091376,16,Married,High School,8,712160,127041,9,7,882556,264491,0.3,2,6,1,0,0,1,59,327439,21,21,Poor,5,0.44,37,43,794575,805658,Irregular,156905,106543,75572,0.6054,2,19,34,72,9,Poor,0.3823,5,4,15,30,90,1-30 DPD,1-30 DPD,0,6,,,,,,,,43,2019Q2,1,1,1,0
128,LOAN00161,161,Home Loan,123706,36,8.53,3906,1584,2021-06-16,Default,1,48,1910336,25,Divorced,PhD,17,776550,201172,6,7,602376,1077266,0.57,4,9,0,0,0,3,41,1413022,86,14,Poor,0,0.82,92,57,822696,811566,Monthly,147699,76285,11221,0.3271,2,15,91,72,6,Poor,0.4806,0,0,0,30,30,Current,1-30 DPD,0,12,Residential Property,196645.0,0.6291,Apartment,,Tier-2,Yes,18,2021Q2,1,0,1,0
339,LOAN00444,444,Personal Loan,1706798,12,12.47,152022,27545,2019-01-09,Active,0,47,240133,21,Single,Graduate,6,378306,330218,8,2,866935,649528,0.92,1,6,1,0,0,1,9,837149,107,2,Average,2,0.94,89,94,344641,363288,Monthly,21875,16420,79220,0.4321,0,4,158,59,6,Average,0.5921,2,2,15,15,15,1-30 DPD,Current,0,54,,,,,,,,48,2019Q1,0,0,0,1
177,LOAN00227,227,Home Loan,284583,60,8.86,5888,1563,2021-05-03,Active,0,32,2080652,3,Single,Postgraduate,19,867102,334505,7,4,911847,1877878,0.05,0,4,1,0,0,0,45,1148930,176,45,Average,1,0.59,53,10,916240,890854,Irregular,183528,198542,104134,0.0303,0,4,88,40,7,Average,0.8192,1,0,15,15,15,1-30 DPD,Current,0,47,Residential Property,452626.0,0.6287,Apartment,,Tier-2,Yes,20,2021Q2,0,0,0,1
162,LOAN00210,210,Home Loan,544565,36,8.84,17276,10218,2020-12-08,Default,1,27,1613504,25,Single,PhD,5,720510,153395,1,1,2686852,1462763,0.65,1,2,1,0,0,0,54,398892,47,32,Good,0,0.66,58,56,736171,755512,Monthly,126436,120818,159882,0.3821,5,19,171,58,8,Good,0.9595,0,0,15,30,30,1-30 DPD,1-30 DPD,0,24,Residential Property,784710.0,0.694,Plot,,Tier-3,Yes,25,2020Q4,1,0,1,0
39,LOAN00052,52,Personal Loan,1782517,24,17.51,88569,24358,2020-02-10,Active,0,45,721107,25,Married,High School,15,826806,364669,9,3,340796,1492701,0.05,2,5,0,0,0,1,43,1527290,23,2,Poor,0,0.52,88,24,815396,831284,,65942,35090,183557,0.3906,1,4,117,28,0,Poor,0.3046,0,0,0,15,60,Current,Current,1,31,,,,,,,,35,2020Q1,0,0,0,1
348,LOAN00456,456,Education Loan,1948490,36,9.78,62671,15001,2021-05-31,NPA,1,41,1393584,27,Divorced,High School,4,747510,339565,7,5,882707,2329794,0.26,4,9,0,0,0,2,6,510146,107,35,Poor,5,0.25,19,18,698492,681884,Irregular,112047,133891,77521,0.4543,2,6,98,27,2,Poor,0.5924,5,4,0,0,0,Current,Current,0,44,,,,,,,,19,2021Q2,1,0,1,0
41,LOAN00055,55,Personal Loan,1668449,36,16.16,58789,24386,2019-04-16,NPA,1,61,2223583,9,Single,Postgraduate,4,262617,226343,3,7,2131774,950792,0.26,3,7,1,1,0,0,53,58260,124,48,Good,0,0.2,32,92,233171,245992,Monthly,173875,107423,69859,0.7132,2,7,95,81,4,Good,0.8868,0,0,30,90,90,31-60 DPD,61-90 DPD,0,4,,,,,,,,45,2019Q2,1,1,1,0
376,LOAN00489,489,Auto Loan,1961824,48,14.17,53777,31947,2019-12-20,Active,0,52,310456,22,Single,Postgraduate,4,892502,356668,5,6,2235177,1340417,0.93,1,1,0,0,0,2,45,927195,220,25,Good,2,0.71,54,10,896106,903137,Monthly,28456,15449,146988,0.6327,2,4,94,20,0,Good,0.9424,2,1,0,0,90,Current,Current,0,67,Vehicle,2872065.0,0.6831,,5.0,Tier-2,Yes,36,2019Q4,0,1,0,1
95,LOAN00120,120,Home Loan,1854718,12,8.43,161707,9929,2021-01-10,Active,0,48,2135044,26,Single,PhD,19,446217,19617,8,0,1847072,1383831,0.15,4,5,1,1,0,0,21,1707329,41,41,Good,2,0.44,15,36,520608,500451,Irregular,175985,206456,113072,0.3568,3,1,77,25,1,Good,0.8789,2,1,30,30,30,31-60 DPD,1-30 DPD,2,60,Residential Property,2158952.0,0.8591,Independent House,,Tier-1,Yes,24,2021Q1,0,0,0,1
205,LOAN00269,269,Home Loan,294021,72,13.17,5928,5297,2020-01-02,Closed,0,47,1888393,1,Married,Postgraduate,11,859659,32736,7,3,2169316,1133622,0.41,0,0,1,0,0,3,48,150395,191,38,Average,3,0.56,89,91,836274,839349,Monthly,168718,196101,152606,0.7263,1,0,116,31,9,Average,0.5685,3,3,15,15,90,1-30 DPD,Current,0,60,Residential Property,457571.0,0.6426,Apartment,,Tier-2,Yes,36,2020Q1,0,1,0,1
267,LOAN00351,351,Home Loan,733333,48,13.1,19709,9239,2019-03-09,Active,0,43,2115295,22,Married,Postgraduate,5,468922,277642,1,2,2169562,200222,0.8,0,2,1,0,0,1,16,1630811,128,36,Poor,5,0.35,49,92,434572,434223,Monthly,173694,131048,93616,0.7324,0,4,149,96,1,Poor,0.2446,5,5,15,15,15,1-30 DPD,Current,1,53,Residential Property,1210383.0,0.6059,Apartment,,Tier-2,No,46,2019Q1,0,0,0,1
225,LOAN00294,294,Business Loan,1265945,24,11.35,59208,8038,2019-05-28,Active,0,43,2254949,27,Divorced,Graduate,10,896402,143448,5,5,1746525,1409172,0.9,1,3,0,0,0,1,47,163371,160,52,Good,1,0.15,39,58,860028,880501,Irregular,170992,181842,92365,0.1196,0,3,143,85,1,Good,0.9814,1,0,0,90,90,Current,61-90 DPD,0,62,Inventory,1740663.0,0.7273,,,Tier-1,No,43,2019Q2,0,1,0,1
69,LOAN00089,89,Personal Loan,875997,72,14.69,18375,15135,2020-03-09,Active,0,53,916921,24,Divorced,PhD,17,714887,349574,4,3,124752,1690309,0.33,1,1,1,1,1,2,47,321823,182,45,Good,2,0.45,63,62,787851,768141,Monthly,83110,76741,187445,0.7709,3,2,161,37,5,Good,0.9525,2,1,90,90,90,90+ DPD,61-90 DPD,2,31,,,,,,,,34,2020Q1,0,1,0,1
4,LOAN00006,6,Home Loan,328501,24,10.55,15242,6321,2020-04-16,Active,0,39,573064,27,Married,High School,11,494720,333453,9,7,883264,653346,0.67,1,4,1,1,0,2,49,1792307,197,39,Good,1,0.65,18,30,574070,572985,,49999,58713,114286,0.6887,2,3,124,7,2,Good,0.8994,1,0,30,30,30,31-60 DPD,1-30 DPD,0,32,Residential Property,468261.0,0.7015,Apartment,,Tier-3,Yes,32,2020Q2,0,0,0,1
