index,Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Processing_Fee,Disbursal_Date,Loan_Status,Default,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,Avg_Balance_6M,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Bounce_Count_6M,Negative_Balance_Days,Transaction_Count_3M,UPI_Txn_Count_3M,ECS_Mandate_Count,Pay_History_repay,Paid_On_Time_Pct,Late_Payment_Count_12M,Missed_Payment_Count,Max_DPD_3M,Max_DPD_6M,Max_DPD_12M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Collateral_Value,LTV_Ratio,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,MOB,Vintage_Q,Bad_A,Bad_B,Bad_Flag,Good_Flag
57.0,LOAN00074,74,Business Loan,233806.0,60,9.61,4922.0,2813.0,2021-05-21,Active,0,50.0,891365.0,1.0,Single,Graduate,10,895147.0,289577.0,11,0,383364.0,925454.0,0.9,1,6,0,0,0,0,7.0,911952.0,175.0,34,Poor,5,0.9669,39.0,11.0,864584.0,891384.0,Monthly,75312.0,64142.0,65712.0,0.6743,1,3,116.0,71,9,Poor,0.2046,5,5,0,15,15,Current,Current,0,6,Machinery,390117.0,0.5993,No_Collateral,0.0,Tier-3,Yes,19,2021Q2,0,0,0,1
311.0,LOAN00407,407,Auto Loan,1042268.0,60,12.2,23290.0,14928.0,2019-05-29,Closed,0,50.0,1360461.0,7.0,Single,Graduate,7,765318.0,334334.0,7,0,1277277.0,1912377.0,0.58,0,0,0,0,0,3,10.0,928374.0,19.0,19,Average,0,0.5,42.0,2.0,825892.0,834651.0,Monthly,104767.0,117469.0,231639.0,0.3384,1,3,107.0,52,8,Average,0.5812,0,0,0,15,30,Current,Current,0,25,Vehicle,1529859.0,0.6813,No_Collateral,0.0,Tier-3,No,43,2019Q2,0,0,0,1
27.0,LOAN00039,39,Education Loan,1517662.0,36,7.0,46860.0,19119.0,2020-10-09,Active,0,53.0,1509127.0,26.0,Single,Postgraduate,8,665449.0,285697.0,6,4,175345.0,1974302.0,0.84,2,3,0,0,0,0,6.0,1716322.0,68.0,18,Average,2,0.9669,92.0,98.0,733203.0,736222.0,Monthly,114689.0,65770.0,23086.0,0.5308,1,1,78.0,35,8,Average,0.6286,2,2,0,0,90,Current,Current,0,69,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,27,2020Q4,0,1,0,1
365.0,LOAN00476,476,Auto Loan,954925.0,36,8.3,30056.0,19042.0,2019-11-24,Default,1,60.0,632084.0,13.0,Married,PhD,18,673914.0,255487.0,5,7,2933951.0,342096.0,0.14,4,6,0,0,0,2,2.0,1786925.0,190.0,6,Poor,0,0.01,84.0,98.0,726415.0,735047.0,Irregular,47613.0,56353.0,74092.0,0.2457,5,10,55.0,14,3,Poor,0.5582,0,0,0,15,15,Current,Current,0,46,Vehicle,1173182.0,0.814,No_Collateral,5.0,Tier-1,Yes,37,2019Q4,1,0,1,0
147.0,LOAN00188,188,Home Loan,1480136.0,12,13.3,132410.0,15816.0,2021-06-20,Default,1,35.0,1237763.0,17.0,Married,Postgraduate,8,196747.0,395345.0,8,2,2244059.0,1699487.0,0.02,3,8,0,0,0,0,56.0,355682.0,115.0,2,Average,4,0.09,12.0,44.0,158479.0,130272.0,Irregular,100943.0,64883.0,30940.0,0.3478,4,4,27.0,82,0,Average,0.7537,4,3,0,0,0,Current,Current,0,41,Residential Property,2438010.0,0.6071,Villa,0.0,Tier-1,No,18,2021Q2,1,0,1,0
263.0,LOAN00346,346,Auto Loan,148375.0,12,7.04,12841.0,2394.0,2019-09-15,Default,1,57.0,1733915.0,4.0,Single,Postgraduate,9,791672.0,383279.0,7,4,1261957.0,1516918.0,0.57,4,9,0,0,0,1,26.0,1066191.0,168.0,48,Average,1,0.71,63.0,79.0,804061.0,792937.0,Bi-Monthly,137142.0,136795.0,97290.0,0.4997,6,9,71.0,92,8,Average,0.6221,1,0,0,30,90,Current,1-30 DPD,0,71,Vehicle,175165.0,0.8471,No_Collateral,2.0,Tier-3,Yes,40,2019Q3,1,1,1,0
45.0,LOAN00059,59,Business Loan,1361736.0,48,16.03,38612.0,22534.0,2019-11-26,Closed,0,32.0,451580.0,23.0,Single,PhD,11,835298.0,166590.0,5,0,1767617.0,791907.0,0.94,1,2,0,0,0,0,4.0,1502951.0,198.0,1,Poor,3,0.9,22.0,69.0,918103.0,903256.0,Monthly,36700.0,42786.0,181329.0,0.5471,2,2,54.0,74,1,Poor,0.3614,3,2,0,15,15,Current,Current,0,53,Commercial Property,1861789.0,0.7314,No_Collateral,0.0,Tier-1,Yes,37,2019Q4,0,0,0,1
189.0,LOAN00245,245,Auto Loan,1256908.0,60,15.04,29928.0,11572.0,2020-09-05,Default,1,42.0,1212765.0,12.0,Married,Graduate,11,116154.0,150747.0,2,7,1598023.0,2062678.0,0.63,3,7,0,0,0,0,26.0,556429.0,182.0,7,Poor,3,0.65,61.0,42.0,149051.0,178297.0,Monthly,95183.0,104248.0,31560.0,0.8860800000000001,7,14,98.0,77,5,Poor,0.3315,3,3,0,15,15,Current,Current,0,42,Vehicle,1982850.0,0.6339,No_Collateral,6.0,Tier-2,Yes,28,2020Q3,1,0,1,0
81.0,LOAN00105,105,Home Loan,1886119.0,24,15.39,91801.0,36658.0,2019-07-17,Closed,0,53.0,1145757.0,15.0,Married,PhD,1,832390.0,477136.0,2,1,1228176.0,183676.0,0.25,2,3,1,1,1,0,56.0,520328.0,112.0,54,Average,3,0.58,22.0,90.0,914278.0,913504.0,Monthly,93013.0,56780.0,87136.0,0.179,1,4,77.0,87,8,Average,0.7919,3,2,60,60,60,61-90 DPD,31-60 DPD,0,17,Residential Property,2151247.0,0.8768,Apartment,0.0,Tier-1,Yes,42,2019Q3,0,0,0,1
281.0,LOAN00370,370,Personal Loan,413346.0,72,15.72,8902.0,6912.0,2019-08-16,Default,1,43.0,1495819.0,12.0,Divorced,PhD,16,605031.0,310259.0,3,7,2571358.0,170967.0,0.66,4,9,0,0,0,1,32.0,429198.0,30.0,18,Poor,0,0.45,63.0,19.0,639433.0,664012.0,Monthly,124723.0,141999.0,165858.0,0.8123,4,8,163.0,39,8,Poor,0.2558,0,0,0,15,15,Current,Current,0,67,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,41,2019Q3,1,0,1,0
36.0,LOAN00049,49,Home Loan,1684876.0,36,15.64,58936.0,22135.0,2019-06-15,NPA,1,34.0,1282119.0,10.0,Single,Postgraduate,12,948510.0,376338.0,3,1,1484086.0,1587610.0,0.7,0,3,1,0,0,0,24.0,1213973.0,85.0,48,Poor,0,0.39,84.0,21.0,972071.0,959090.0,Monthly,106565.0,83580.0,171833.0,0.6237,3,17,142.0,7,5,Poor,0.5416,0,0,15,60,60,1-30 DPD,31-60 DPD,0,58,Residential Property,2145720.0,0.7852,Apartment,0.0,Tier-2,Yes,43,2019Q2,1,0,1,0
88.0,LOAN00112,112,Home Loan,177137.0,48,13.05,4756.0,3433.0,2019-10-26,Active,0,52.0,380885.0,16.0,Divorced,Graduate,9,432537.0,264851.0,11,6,304048.0,463935.0,0.08,4,7,1,0,0,1,55.0,287122.0,62.0,26,Good,1,0.92,34.0,54.0,514006.0,530809.0,Monthly,29999.0,23614.0,86029.0,0.3877,1,3,157.0,31,0,Good,0.955,1,1,15,15,90,1-30 DPD,Current,0,27,Residential Property,199562.0,0.8876,Apartment,0.0,Tier-2,No,38,2019Q4,0,1,0,1
18.0,LOAN00027,27,Home Loan,1213104.0,48,11.9,31886.0,7287.0,2020-03-11,Active,0,57.0,1292563.0,17.0,Married,High School,10,878768.0,17723.0,4,4,1347741.0,1385630.0,0.1,0,5,0,0,0,0,22.0,1845224.0,27.0,27,Good,1,0.49,8.0,3.0,937832.0,910882.0,Monthly,116324.0,102241.0,219683.0,0.3197,3,3,32.0,58,9,Good,0.9911,1,1,0,0,60,Current,Current,0,3,Residential Property,1745247.0,0.6951,Independent House,0.0,Tier-1,Yes,34,2020Q1,0,0,0,1
66.0,LOAN00085,85,Auto Loan,1397028.0,24,7.01,62554.0,9528.0,2021-04-10,Closed,0,44.0,1366157.0,18.0,Single,Postgraduate,18,687704.0,201882.0,1,1,1993214.0,1170352.0,0.56,2,4,0,0,0,1,5.0,1589838.0,120.0,28,Average,4,0.0031000000000000008,37.0,93.0,757823.0,748927.0,Monthly,118398.0,98614.0,34421.0,0.6594,2,0,35.0,58,5,Average,0.6154,4,3,0,60,60,Current,31-60 DPD,0,13,Vehicle,2232622.0,0.6257,No_Collateral,9.0,Tier-1,Yes,21,2021Q2,0,0,0,1
236.0,LOAN00311,311,Education Loan,543415.0,36,10.14,17570.0,9396.0,2019-04-08,Active,0,22.0,966646.0,5.0,Divorced,Postgraduate,10,215893.0,99117.0,5,1,2393493.0,2226264.0,0.02,2,7,0,0,0,3,19.0,109308.0,171.0,21,Good,3,0.93,39.0,60.0,195647.0,182458.0,Monthly,87146.0,104000.0,39955.0,0.5286,2,2,114.0,82,6,Good,0.9234,3,3,0,15,15,Current,Current,1,48,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,45,2019Q2,0,0,0,1
192.0,LOAN00253,253,Personal Loan,1031578.0,72,16.13,22450.0,9878.0,2020-02-02,Active,0,44.0,1140328.0,6.0,Married,Postgraduate,10,602640.0,290894.0,6,1,1388693.0,1851206.0,0.46,1,2,1,0,0,0,2.0,1032480.0,210.0,7,Poor,1,0.52,21.0,67.0,626438.0,614058.0,Monthly,93686.0,107850.0,71580.0,0.2979,0,3,99.0,31,6,Poor,0.3683,1,1,15,60,60,1-30 DPD,31-60 DPD,0,37,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,35,2020Q1,0,0,0,1
269.0,LOAN00354,354,Education Loan,1476232.0,24,10.91,68742.0,17221.0,2021-02-15,Active,0,54.0,836632.0,14.0,Married,PhD,13,468535.0,291159.0,7,5,211359.0,845202.0,0.38,3,6,0,0,0,1,53.0,229676.0,20.0,15,Good,1,0.49,29.0,44.0,541990.0,543111.0,Monthly,76446.0,58645.0,42034.0,0.5292,2,1,54.0,97,8,Good,0.9423,1,1,0,0,30,Current,Current,1,31,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,22,2021Q1,0,0,0,1
119.0,LOAN00146,146,Personal Loan,709984.0,36,13.56,24114.0,12964.0,2020-09-29,Active,0,55.0,1040229.0,5.0,Single,High School,12,434957.0,494944.36,3,2,1974433.0,1910864.0,0.18,3,6,1,0,0,0,15.0,234681.0,128.0,58,Average,3,0.1,99.69,25.0,490097.0,476485.0,Monthly,93521.0,42891.0,34580.0,0.5191,2,4,66.0,97,1,Average,0.7828,3,2,15,30,90,1-30 DPD,1-30 DPD,3,60,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,27,2020Q3,0,1,0,1
246.0,LOAN00322,322,Auto Loan,1767695.0,48,7.0,42329.0,9999.0,2019-04-28,Default,1,48.0,846350.0,15.0,Single,Graduate,3,929349.0,424395.0,7,6,813815.0,2245794.0,0.48,1,2,1,0,0,0,16.0,209170.0,229.0,28,Average,0,0.13,22.0,52.0,953249.0,957960.0,Monthly,63539.0,35166.0,76268.0,0.7849,4,10,137.0,22,3,Average,0.7036,0,0,15,15,15,1-30 DPD,Current,0,21,Vehicle,2270870.0,0.7784,No_Collateral,5.0,Tier-3,No,44,2019Q2,1,0,1,0
188.0,LOAN00244,244,Personal Loan,1550154.0,36,8.83,49171.0,26549.0,2021-05-03,NPA,1,21.0,1817993.0,19.0,Married,PhD,17,975833.0,173992.0,2,2,2789929.0,1083116.0,0.95,2,7,0,0,0,2,21.0,1934293.0,100.0,20,Average,0,0.49,5.0,73.0,1016071.0,997407.0,Monthly,163120.0,122228.0,32708.0,0.3823,7,10,31.0,9,2,Average,0.7324,0,0,0,0,30,Current,Current,0,60,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,20,2021Q2,1,0,1,0
123.0,LOAN00153,153,Home Loan,441132.0,36,12.72,14804.0,3364.0,2020-10-04,Active,0,55.0,2165069.0,28.0,Single,PhD,15,861355.0,415853.0,3,3,1039619.0,1450444.0,0.58,0,3,0,0,0,0,15.0,455791.0,93.0,33,Good,1,0.7,5.0,34.0,865000.0,844619.0,Monthly,180980.0,114718.0,17907.0,0.63,2,2,68.0,41,6,Good,0.8719,1,0,0,30,30,Current,1-30 DPD,0,65,Residential Property,557081.0,0.7919,Villa,0.0,Tier-1,No,27,2020Q4,0,0,0,1
153.0,LOAN00194,194,Business Loan,1503710.0,48,9.33,37655.0,14444.0,2019-01-09,Closed,0,33.0,771081.0,0.0,Married,PhD,6,911348.0,363838.0,7,5,961394.0,2287642.0,0.41,0,1,2,1,0,0,19.0,1739650.0,228.0,54,Poor,0,0.48,92.0,72.0,986466.0,993792.0,Bi-Monthly,62716.0,48629.0,206611.0,0.7943,3,0,21.0,46,1,Poor,0.4515,0,0,30,60,60,31-60 DPD,31-60 DPD,2,8,Inventory,1741219.0,0.8636,No_Collateral,0.0,Tier-2,Yes,48,2019Q1,0,0,0,1
61.0,LOAN00080,80,Personal Loan,1668313.0,12,15.1,150657.0,32404.0,2019-01-12,Closed,0,62.0,819981.0,17.0,Married,PhD,6,359095.0,149711.0,11,0,1905461.0,1862434.0,0.67,1,1,1,1,1,0,39.0,1090949.0,107.0,27,Good,0,0.2,27.0,69.0,323062.0,312712.0,Irregular,71144.0,57795.0,22318.0,0.5221,1,3,81.0,49,4,Good,0.9643,0,0,60,90,90,61-90 DPD,61-90 DPD,0,35,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,48,2019Q1,0,1,0,1
107.0,LOAN00134,134,Home Loan,1191271.0,12,8.27,103775.0,10179.0,2021-03-28,Active,0,51.0,1719832.0,0.0,Single,Graduate,16,941688.0,463925.0,4,4,2467368.0,731960.0,0.31,1,3,0,0,0,0,50.0,1513090.0,183.0,17,Average,5,0.43,91.0,21.0,1016646.0,993265.0,Irregular,142082.0,113327.0,116652.0,0.2419,2,4,84.0,81,2,Average,0.8492,5,4,0,0,60,Current,Current,0,66,Residential Property,1638474.0,0.7271,Plot,0.0,Tier-1,Yes,21,2021Q1,0,0,0,1
5.0,LOAN00007,7,Personal Loan,830250.0,36,14.25,28476.0,11757.0,2020-05-23,Active,0,25.0,1698040.0,25.0,Married,Graduate,12,532478.0,338907.0,11,6,1060389.0,1450672.0,0.09,4,9,0,0,0,1,28.0,1002923.0,173.0,37,Good,1,0.95,2.0,46.0,592867.0,621268.0,Monthly,131885.0,103276.0,137098.0,0.5586,1,0,134.0,44,3,Good,0.8157,1,0,0,0,0,Current,Current,0,35,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,31,2020Q2,0,0,0,1
16.0,LOAN00024,24,Home Loan,1209101.0,72,12.88,24195.0,22207.0,2021-02-04,Active,0,36.0,686916.0,13.0,Single,Graduate,19,797026.0,106808.0,9,4,106030.61,1271277.0,0.92,1,3,1,1,0,1,57.0,1209366.0,222.0,44,Average,0,0.78,9.0,42.0,880317.0,882375.0,Bi-Monthly,57470.0,51152.0,48889.0,0.8238,1,2,131.0,31,5,Average,0.7452,0,0,30,30,30,31-60 DPD,1-30 DPD,0,17,Residential Property,2134380.0,0.5665,Villa,0.0,Tier-3,Yes,23,2021Q1,0,0,0,1
312.0,LOAN00408,408,Education Loan,1518028.0,60,13.43,34874.0,9960.0,2019-03-24,Default,1,24.0,2034256.0,6.0,Divorced,Postgraduate,17,326453.0,438274.0,11,0,2809947.0,963736.0,0.64,4,8,2,1,1,2,45.0,825342.0,189.0,42,Poor,0,0.03,5.0,79.0,347585.0,364188.0,Bi-Monthly,180160.0,93638.0,18225.0,0.4194,5,12,178.38,78,4,Poor,0.2296,0,0,60,60,60,61-90 DPD,31-60 DPD,0,23,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,45,2019Q1,1,0,1,0
50.0,LOAN00066,66,Personal Loan,1629725.0,12,7.0,141014.0,24553.0,2019-03-17,Closed,0,61.0,1016059.0,4.0,Single,Postgraduate,15,839048.0,103281.0,4,0,2293153.0,1047387.0,0.2,2,7,2,2,1,0,46.0,1330791.0,232.0,27,Good,3,0.59,2.0,52.0,884577.0,889731.0,Irregular,80640.0,43547.0,250281.0,0.5043,3,4,96.0,53,6,Good,0.816,3,2,60,60,60,61-90 DPD,31-60 DPD,0,45,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,46,2019Q1,0,0,0,1
3.31,LOAN00002,2,Personal Loan,699903.0,48,10.29,17848.0,6072.0,2021-02-18,Active,0,56.0,1247861.0,21.0,Single,High School,6,67739.0,366445.0,10,3,251599.0,1073910.0,0.26,0,5,0,0,0,0,40.0,1309553.0,111.0,44,Good,0,0.65,88.0,92.0,43957.0,46433.0,Irregular,107337.0,102273.0,10277.0,0.6292,0,4,136.0,29,8,Good,0.9817,0,0,0,0,0,Current,Current,1,55,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,22,2021Q1,0,0,0,1
342.0,LOAN00448,448,Personal Loan,1786182.0,36,17.9035,65972.0,26091.0,2019-09-27,Closed,0,61.0,692147.0,28.0,Single,Graduate,5,596792.0,486487.0,10,7,2019243.0,1416205.0,0.09,0,1,0,0,0,3,4.0,854292.0,58.0,39,Good,2,0.92,99.69,22.0,625759.0,648512.0,Monthly,60109.0,43260.0,45225.0,0.2835,1,2,118.0,21,7,Good,0.9528,2,2,0,15,90,Current,Current,1,18,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,39,2019Q3,0,1,0,1
14.0,LOAN00020,20,Home Loan,1605121.0,24,10.76,74632.0,25804.0,2021-05-13,Active,0,61.0,1947821.0,7.0,Single,Graduate,15,470683.0,365218.0,6,6,2444279.0,1766446.0,0.51,2,3,0,0,0,1,32.0,553899.0,229.0,19,Poor,1,0.03,85.0,45.0,545582.0,573447.0,Bi-Monthly,172886.0,201770.0,59522.0,0.4095,1,1,102.0,69,6,Poor,0.2145,1,1,0,0,0,Current,Current,0,61,Residential Property,1957633.0,0.8199,Independent House,0.0,Tier-1,Yes,19,2021Q2,0,0,0,1
270.0,LOAN00355,355,Personal Loan,1187210.0,12,8.25,103410.0,13159.0,2019-12-08,Active,0,49.0,1615065.0,16.0,Single,Postgraduate,15,701956.0,75689.0,9,0,115845.0,1755678.0,0.03,3,6,0,0,0,0,28.0,196687.0,214.0,35,Average,0,0.6,50.0,85.0,714846.0,710705.0,Monthly,134108.0,141771.0,139424.0,0.4991,3,3,73.0,84,3,Average,0.8291,0,0,0,30,30,Current,1-30 DPD,1,59,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,37,2019Q4,0,0,0,1
89.0,LOAN00113,113,Home Loan,1994983.0,24,12.75,94611.0,38434.26,2020-03-01,Active,0,47.0,1670301.0,1.0,Married,Postgraduate,13,575302.0,80553.0,9,4,1219218.0,2189144.0,0.59,3,5,2,1,0,1,27.0,537472.0,166.0,48,Average,4,0.16,13.0,73.0,640671.0,667010.0,Monthly,143448.0,150611.0,140965.0,0.6009,1,4,58.0,81,0,Average,0.7624,4,4,30,30,30,31-60 DPD,1-30 DPD,0,28,Residential Property,2263140.0,0.8815,Plot,0.0,Tier-1,No,34,2020Q1,0,0,0,1
325.0,LOAN00428,428,Education Loan,395511.0,48,13.93,10794.0,7178.0,2021-03-29,Default,1,26.0,571300.0,26.0,Married,Graduate,8,685646.0,241768.0,3,1,695638.0,1013787.0,0.34,3,6,0,0,0,0,41.0,603928.0,181.0,38,Average,4,0.46,54.0,41.0,672113.0,692919.0,Monthly,49071.0,54288.0,130894.0,0.7031,5,7,10.0,79,7,Average,0.8249,4,4,0,30,60,Current,1-30 DPD,0,2,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,21,2021Q1,1,0,1,0
116.0,LOAN00143,143,Education Loan,1696082.0,60,12.69,38322.0,10633.0,2021-03-27,Closed,0,41.0,1691551.0,28.0,Married,PhD,3,260972.0,307864.0,1,1,1200195.0,1589060.0,0.73,0,5,0,0,0,1,17.0,696628.0,116.0,7,Average,0,0.92,85.0,44.0,243589.0,268607.0,Monthly,131617.0,68545.0,29264.0,0.2446,2,4,125.0,12,3,Average,0.5611,0,0,0,0,15,Current,Current,0,31,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,21,2021Q1,0,0,0,1
280.0,LOAN00369,369,Auto Loan,1116697.0,60,12.59,25174.0,12666.0,2020-01-03,Default,1,52.0,1808215.0,18.0,Single,PhD,1,828522.0,35326.0,5,7,2325841.0,558185.0,0.77,1,5,0,0,0,1,30.0,1174396.0,210.0,53,Good,0,0.62,93.0,69.0,818028.0,828286.0,Monthly,142385.0,97556.0,228926.0,0.2815,3,17,83.0,47,1,Good,0.9289,0,0,0,15,15,Current,Current,0,1,Vehicle,1248795.0,0.8942,No_Collateral,0.0,Tier-2,Yes,36,2020Q1,1,0,1,0
74.0,LOAN00095,95,Home Loan,968756.0,48,16.92,27913.0,16469.0,2020-12-25,Active,0,60.0,2377451.0,13.0,Married,Graduate,12,318822.0,442966.0,8,1,2293256.0,1425201.0,0.12,1,3,1,1,1,0,42.0,724901.0,182.0,1,Good,0,0.5,83.0,84.0,388343.0,369039.0,Monthly,185061.0,143937.0,72168.0,0.409,1,0,25.0,89,5,Good,0.978,0,0,90,90,90,90+ DPD,61-90 DPD,1,62,Residential Property,1426371.0,0.6792,Villa,0.0,Tier-2,Yes,24,2020Q4,0,1,0,1
331.0,LOAN00434,434,Education Loan,853642.0,36,8.43,26919.0,9563.0,2021-04-12,Closed,0,26.0,869401.0,18.0,Married,Graduate,15,54537.0,490415.0,3,3,266568.0,2042386.0,0.96,1,5,1,1,1,1,27.0,96195.0,64.0,29,Average,1,0.16,83.0,75.0,107798.0,80722.0,Monthly,77180.0,78685.0,9121.0,0.5828,0,0,168.0,26,9,Average,0.84,1,1,90,90,90,90+ DPD,61-90 DPD,0,47,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,20,2021Q2,0,1,0,1
144.0,LOAN00180,180,Auto Loan,1275854.0,72,8.24,22519.0,20523.0,2019-11-23,NPA,1,37.0,1772712.0,27.0,Single,High School,18,436514.0,363550.0,2,5,1660802.0,821216.0,0.3,2,4,0,0,0,1,40.0,1171515.0,232.0,15,Average,0,0.65,66.0,22.0,411235.0,438079.0,Monthly,149023.0,109856.0,80615.0,0.2406,2,6,50.0,98,3,Average,0.5566,0,0,0,0,0,Current,Current,0,2,Vehicle,1461298.0,0.8731,No_Collateral,8.0,Tier-2,Yes,37,2019Q4,1,0,1,0
142.0,LOAN00176,176,Personal Loan,760242.0,36,17.8,27408.0,10881.0,2020-08-18,Default,1,52.0,595493.0,14.0,Married,Postgraduate,3,429432.0,21246.0,3,7,1966956.0,2460012.0,0.52,1,5,1,1,0,1,30.0,1694260.0,159.0,7,Average,2,0.9669,7.0,16.0,392787.0,392918.0,Monthly,45806.0,22431.0,69783.0,0.7023,5,15,56.0,76,4,Average,0.6668,2,1,30,30,60,31-60 DPD,1-30 DPD,0,52,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,28,2020Q3,1,0,1,0
305.0,LOAN00400,400,Home Loan,1213967.0,60,11.04,26418.0,20690.0,2020-08-07,Closed,0,39.0,1539858.0,2.0,Married,Graduate,19,839861.0,171057.0,9,6,2834370.0,2175378.0,0.4,1,5,0,0,0,0,23.0,913705.0,164.0,17,Poor,0,0.37,89.0,38.0,933324.0,903905.0,Monthly,117788.0,90297.0,224000.0,0.332,1,4,29.0,36,6,Poor,0.5951,0,0,0,30,60,Current,1-30 DPD,0,62,Residential Property,1942899.0,0.6248,Apartment,0.0,Tier-3,Yes,29,2020Q3,0,0,0,1
114.0,LOAN00141,141,Personal Loan,1805557.0,12,12.19,160582.0,16749.0,2019-03-18,NPA,1,27.0,1705065.0,5.0,Single,Postgraduate,1,666699.0,7410.380000000001,3,7,706058.0,669309.0,0.08,3,3,0,0,0,0,30.0,1173724.0,164.0,32,Poor,0,0.29,45.0,71.0,687791.0,690183.0,Monthly,155019.0,104572.0,5980.0,0.5755,6,18,120.0,49,5,Poor,0.3164,0,0,0,0,0,Current,Current,0,15,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,46,2019Q1,1,0,1,0
271.0,LOAN00356,356,Auto Loan,519873.0,72,10.14,9667.0,10011.0,2020-12-25,Active,0,42.0,658806.0,19.0,Single,Postgraduate,5,860216.0,383115.0,6,5,908436.0,2392285.0,0.54,4,7,0,0,0,0,56.0,1529590.0,98.0,40,Good,0,0.05,52.0,22.0,850797.0,827633.0,Monthly,52763.0,35330.0,244598.0,0.4652,3,2,124.0,48,4,Good,0.8611,0,0,0,90,90,Current,61-90 DPD,3,30,Vehicle,914052.0,0.5688,No_Collateral,1.0,Tier-1,Yes,24,2020Q4,0,1,0,1
7.0,LOAN00009,9,Home Loan,83227.29,36,11.99,2738.0,1643.0,2019-06-27,Active,0,22.0,891582.0,25.0,Married,High School,17,958080.0,253181.0,1,7,2172933.0,650576.0,0.16,3,4,0,0,0,1,22.0,1717354.0,183.0,19,Good,0,0.57,59.0,15.0,970938.0,953347.0,Monthly,69596.0,64780.0,234764.0,0.3712,0,0,102.0,68,9,Good,0.9864,0,0,0,90,90,Current,61-90 DPD,0,59,Residential Property,93056.0,0.8862,Apartment,0.0,Tier-1,Yes,42,2019Q2,0,1,0,1
102.0,LOAN00129,129,Business Loan,301754.0,60,12.99,6864.0,3461.0,2020-11-22,NPA,1,55.0,1434578.0,23.0,Divorced,PhD,19,427905.0,402151.0,10,4,2594482.0,2475980.67,0.49,0,0,1,1,0,0,19.0,1196265.0,137.0,37,Good,1,0.03,52.0,16.0,463129.0,476696.0,Monthly,118290.0,111604.0,96534.0,0.6178,3,11,39.0,30,9,Good,0.9875,1,1,30,30,30,31-60 DPD,1-30 DPD,0,44,Commercial Property,334269.0,0.900685,No_Collateral,0.0,Tier-1,No,25,2020Q4,1,0,1,0
154.0,LOAN00196,196,Education Loan,321496.0,24,11.37,15039.0,5182.0,2020-12-28,Default,1,52.0,1277741.0,5.0,Married,Graduate,13,261686.0,114102.0,10,3,2289606.0,1794952.0,0.81,2,6,2,1,0,0,7.0,1200265.0,57.0,34,Good,1,0.74,38.0,61.0,225394.0,218597.0,Monthly,112662.0,129064.0,60818.0,0.2274,5,17,44.0,14,5,Good,0.8172,1,1,30,90,90,31-60 DPD,61-90 DPD,0,18,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,24,2020Q4,1,1,1,0
